REF_DATE;GEO;DGUID;Custodial admissions;Age group;UOM;UOM_ID;SCALAR_FACTOR;SCALAR_ID;VECTOR;COORDINATE;VALUE;STATUS;SYMBOL;TERMINATED;DECIMALS
2010/2011;Newfoundland and Labrador;2016A000210;Remand;45 to 49 years;Number;223;units;0;v80748597;2.3.8;36;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Remand;50 years and over;Number;223;units;0;v80748598;2.3.9;60;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Remand;Age unknown;Number;223;units;0;v80748599;2.3.10;0;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Remand;Median age on admission;Years;308;units;0;v80748600;2.3.11;29;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748601;2.4.1;101;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748602;2.4.2;2;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748603;2.4.3;19;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748604;2.4.4;22;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748605;2.4.5;20;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748606;2.4.6;13;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748607;2.4.7;9;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748608;2.4.8;7;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Other custodial statuses;50 years and over;Number;223;units;0;v80748609;2.4.9;9;;;;0
2010/2011;Newfoundland and Labrador;2016A000210;Other custodial statuses;Age unknown;Number;223;units;0;v80748610;2.4.10;0;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748568;2.1.1;1909;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748569;2.1.2;97;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748570;2.1.3;357;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748571;2.1.4;402;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748572;2.1.5;303;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748573;2.1.6;222;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748574;2.1.7;158;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748575;2.1.8;172;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Total, custodial admissions;50 years and over;Number;223;units;0;v80748576;2.1.9;198;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Total, custodial admissions;Age unknown;Number;223;units;0;v80748577;2.1.10;0;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748579;2.2.1;1209;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;18 to 19 years;Number;223;units;0;v80748580;2.2.2;55;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;20 to 24 years;Number;223;units;0;v80748581;2.2.3;220;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;25 to 29 years;Number;223;units;0;v80748582;2.2.4;250;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;30 to 34 years;Number;223;units;0;v80748583;2.2.5;186;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;35 to 39 years;Number;223;units;0;v80748584;2.2.6;142;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;40 to 44 years;Number;223;units;0;v80748585;2.2.7;103;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;45 to 49 years;Number;223;units;0;v80748586;2.2.8;115;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;50 years and over;Number;223;units;0;v80748587;2.2.9;138;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;Age unknown;Number;223;units;0;v80748588;2.2.10;0;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Sentenced;Median age on admission;Years;308;units;0;v80748589;2.2.11;31;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748590;2.3.1;592;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;18 to 19 years;Number;223;units;0;v80748591;2.3.2;39;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;20 to 24 years;Number;223;units;0;v80748592;2.3.3;116;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;25 to 29 years;Number;223;units;0;v80748593;2.3.4;131;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;30 to 34 years;Number;223;units;0;v80748594;2.3.5;98;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;35 to 39 years;Number;223;units;0;v80748595;2.3.6;64;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;40 to 44 years;Number;223;units;0;v80748596;2.3.7;45;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;45 to 49 years;Number;223;units;0;v80748597;2.3.8;47;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;50 years and over;Number;223;units;0;v80748598;2.3.9;52;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;Age unknown;Number;223;units;0;v80748599;2.3.10;0;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Remand;Median age on admission;Years;308;units;0;v80748600;2.3.11;30;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748601;2.4.1;108;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748602;2.4.2;3;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748603;2.4.3;21;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748604;2.4.4;21;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748605;2.4.5;19;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748606;2.4.6;16;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748607;2.4.7;10;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748608;2.4.8;10;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Other custodial statuses;50 years and over;Number;223;units;0;v80748609;2.4.9;8;;;;0
2011/2012;Newfoundland and Labrador;2016A000210;Other custodial statuses;Age unknown;Number;223;units;0;v80748610;2.4.10;0;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748568;2.1.1;1896;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748569;2.1.2;82;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748570;2.1.3;381;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748571;2.1.4;357;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748572;2.1.5;338;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748573;2.1.6;203;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748574;2.1.7;165;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748575;2.1.8;142;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total, custodial admissions;50 years and over;Number;223;units;0;v80748576;2.1.9;228;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Total, custodial admissions;Age unknown;Number;223;units;0;v80748577;2.1.10;0;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748579;2.2.1;1110;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;18 to 19 years;Number;223;units;0;v80748580;2.2.2;43;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;20 to 24 years;Number;223;units;0;v80748581;2.2.3;205;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;25 to 29 years;Number;223;units;0;v80748582;2.2.4;202;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;30 to 34 years;Number;223;units;0;v80748583;2.2.5;199;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;35 to 39 years;Number;223;units;0;v80748584;2.2.6;118;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;40 to 44 years;Number;223;units;0;v80748585;2.2.7;107;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;45 to 49 years;Number;223;units;0;v80748586;2.2.8;81;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;50 years and over;Number;223;units;0;v80748587;2.2.9;155;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;Age unknown;Number;223;units;0;v80748588;2.2.10;0;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Sentenced;Median age on admission;Years;308;units;0;v80748589;2.2.11;31;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748590;2.3.1;674;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;18 to 19 years;Number;223;units;0;v80748591;2.3.2;39;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;20 to 24 years;Number;223;units;0;v80748592;2.3.3;148;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;25 to 29 years;Number;223;units;0;v80748593;2.3.4;129;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;30 to 34 years;Number;223;units;0;v80748594;2.3.5;122;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;35 to 39 years;Number;223;units;0;v80748595;2.3.6;72;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;40 to 44 years;Number;223;units;0;v80748596;2.3.7;47;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;45 to 49 years;Number;223;units;0;v80748597;2.3.8;53;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;50 years and over;Number;223;units;0;v80748598;2.3.9;64;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;Age unknown;Number;223;units;0;v80748599;2.3.10;0;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Remand;Median age on admission;Years;308;units;0;v80748600;2.3.11;30;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748601;2.4.1;112;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748602;2.4.2;0;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748603;2.4.3;28;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748604;2.4.4;26;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748605;2.4.5;17;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748606;2.4.6;13;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748607;2.4.7;11;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748608;2.4.8;8;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;50 years and over;Number;223;units;0;v80748609;2.4.9;9;;;;0
2012/2013;Newfoundland and Labrador;2016A000210;Other custodial statuses;Age unknown;Number;223;units;0;v80748610;2.4.10;0;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748568;2.1.1;1901;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748569;2.1.2;83;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748570;2.1.3;395;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748571;2.1.4;372;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748572;2.1.5;324;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748573;2.1.6;234;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748574;2.1.7;161;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748575;2.1.8;122;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total, custodial admissions;50 years and over;Number;223;units;0;v80748576;2.1.9;210;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Total, custodial admissions;Age unknown;Number;223;units;0;v80748577;2.1.10;0;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748579;2.2.1;1085;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;18 to 19 years;Number;223;units;0;v80748580;2.2.2;40;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;20 to 24 years;Number;223;units;0;v80748581;2.2.3;214;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;25 to 29 years;Number;223;units;0;v80748582;2.2.4;196;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;30 to 34 years;Number;223;units;0;v80748583;2.2.5;174;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;35 to 39 years;Number;223;units;0;v80748584;2.2.6;136;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;40 to 44 years;Number;223;units;0;v80748585;2.2.7;109;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;45 to 49 years;Number;223;units;0;v80748586;2.2.8;84;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;50 years and over;Number;223;units;0;v80748587;2.2.9;132;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;Age unknown;Number;223;units;0;v80748588;2.2.10;0;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Sentenced;Median age on admission;Years;308;units;0;v80748589;2.2.11;31;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748590;2.3.1;719;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;18 to 19 years;Number;223;units;0;v80748591;2.3.2;43;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;20 to 24 years;Number;223;units;0;v80748592;2.3.3;160;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;25 to 29 years;Number;223;units;0;v80748593;2.3.4;153;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;30 to 34 years;Number;223;units;0;v80748594;2.3.5;136;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;35 to 39 years;Number;223;units;0;v80748595;2.3.6;82;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;40 to 44 years;Number;223;units;0;v80748596;2.3.7;45;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;45 to 49 years;Number;223;units;0;v80748597;2.3.8;32;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;50 years and over;Number;223;units;0;v80748598;2.3.9;68;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;Age unknown;Number;223;units;0;v80748599;2.3.10;0;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Remand;Median age on admission;Years;308;units;0;v80748600;2.3.11;30;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748601;2.4.1;97;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748602;2.4.2;0;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748603;2.4.3;21;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748604;2.4.4;23;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748605;2.4.5;14;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748606;2.4.6;16;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748607;2.4.7;7;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748608;2.4.8;6;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;50 years and over;Number;223;units;0;v80748609;2.4.9;10;;;;0
2013/2014;Newfoundland and Labrador;2016A000210;Other custodial statuses;Age unknown;Number;223;units;0;v80748610;2.4.10;0;;;;0
2014/2015;Newfoundland and Labrador;2016A000210;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748568;2.1.1;1981;;;;0
2014/2015;Newfoundland and Labrador;2016A000210;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748569;2.1.2;79;;;;0
2014/2015;Newfoundland and Labrador;2016A000210;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748570;2.1.3;381;;;;0
2014/2015;Newfoundland and Labrador;2016A000210;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748571;2.1.4;376;;;;0
2014/2015;Newfoundland and Labrador;2016A000210;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748572;2.1.5;352;;;;0
2014/2015;Newfoundland and Labrador;2016A000210;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748573;2.1.6;244;;;;0
2014/2015;Newfoundland and Labrador;2016A000210;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748574;2.1.7;177;;;;0
